Year,OrgCode,OrgName,OrgType,VacCode,Value
2013-14,E10000021,Northamptonshire,LA,Hib_MenC_5y,94.7594407134207
2013-14,E10000021,Northamptonshire,LA,MMR_24m,96.0997582948802
2013-14,E10000021,Northamptonshire,LA,MMR1_5y,95.5521303534075
2013-14,E10000021,Northamptonshire,LA,MMR2_5y,93.0529560717825
2013-14,E10000021,Northamptonshire,LA,PCV_12m,97.1978392977718
2013-14,E10000021,Northamptonshire,LA,PCV_24m,96.5062623599209
2013-14,E10000023,North Yorkshire,LA,Cohort_12m,5818.9080459770100
2013-14,E10000023,North Yorkshire,LA,Cohort_24m,6083.4485802911000
2013-14,E10000023,North Yorkshire,LA,Cohort_5y,6303.4776189360200
2013-14,E10000023,North Yorkshire,LA,DTaP_IPV_5y,90.5682761893463
2013-14,E10000023,North Yorkshire,LA,DTaP_IPV_Hib_12m,95.9308240081384
2013-14,E10000023,North Yorkshire,LA,DTaP_IPV_Hib_24m,95.7755127103033
2013-14,E10000023,North Yorkshire,LA,DtaP_IPV_Hib_5y,95.2070233716930
2013-14,E10000023,North Yorkshire,LA,Hib_MenC_24m,92.4475009210365
2013-14,E10000023,North Yorkshire,LA,Hib_MenC_5y,91.4343338474315
2013-14,E10000023,North Yorkshire,LA,MMR_24m,94.4860616480413
2013-14,E10000023,North Yorkshire,LA,MMR1_5y,94.9697473009847
2013-14,E10000023,North Yorkshire,LA,MMR2_5y,90.1174516550006
2013-14,E10000023,North Yorkshire,LA,PCV_12m,95.8290946083418
2013-14,E10000023,North Yorkshire,LA,PCV_24m,96.6597077244259
2013-14,E10000024,Nottinghamshire,LA,Cohort_12m,8973.0000000000000
2013-14,E10000024,Nottinghamshire,LA,Cohort_24m,9127.0000000000000
2013-14,E10000024,Nottinghamshire,LA,Cohort_5y,8844.0000000000000
2013-14,E10000024,Nottinghamshire,LA,DTaP_IPV_5y,90.8412483039349
2013-14,E10000024,Nottinghamshire,LA,DTaP_IPV_Hib_12m,96.1105538838738
2013-14,E10000024,Nottinghamshire,LA,DTaP_IPV_Hib_24m,97.6662600000000
2013-14,E10000024,Nottinghamshire,LA,DtaP_IPV_Hib_5y,97.7725011307101
2013-14,E10000024,Nottinghamshire,LA,Hib_MenC_24m,94.5436600000000
2013-14,E10000024,Nottinghamshire,LA,Hib_MenC_5y,92.0963364993216
2013-14,E10000024,Nottinghamshire,LA,MMR_24m,94.2478300000000
2013-14,E10000024,Nottinghamshire,LA,MMR1_5y,95.3301673450927
2013-14,E10000024,Nottinghamshire,LA,MMR2_5y,90.1967435549525
2013-14,E10000024,Nottinghamshire,LA,PCV_12m,95.8988075337122
2013-14,E10000024,Nottinghamshire,LA,PCV_24m,94.1163600000000
2013-14,E10000025,Oxfordshire,LA,Cohort_12m,8214.5698083016500
2013-14,E10000025,Oxfordshire,LA,Cohort_24m,8576.4210497886600
2013-14,E10000025,Oxfordshire,LA,Cohort_5y,8273.9456971980400
2013-14,E10000025,Oxfordshire,LA,DTaP_IPV_5y,93.5480398307606
2013-14,E10000025,Oxfordshire,LA,DTaP_IPV_Hib_12m,97.0128010287219
2013-14,E10000025,Oxfordshire,LA,DTaP_IPV_Hib_24m,97.7140868154873
2013-14,E10000025,Oxfordshire,LA,DtaP_IPV_Hib_5y,97.6248103780364
2013-14,E10000025,Oxfordshire,LA,Hib_MenC_24m,95.1039920918295
2013-14,E10000025,Oxfordshire,LA,Hib_MenC_5y,96.1739531467843
2013-14,E10000025,Oxfordshire,LA,MMR_24m,95.0742216989698
2013-14,E10000025,Oxfordshire,LA,MMR1_5y,97.6582282141476
2013-14,E10000025,Oxfordshire,LA,MMR2_5y,93.0690624997830
2013-14,E10000025,Oxfordshire,LA,PCV_12m,96.6618452685227
2013-14,E10000025,Oxfordshire,LA,PCV_24m,95.1893853736324
2013-14,E10000027,Somerset,LA,Cohort_12m,5722.0000000000000
2013-14,E10000027,Somerset,LA,Cohort_24m,5955.0000000000000
2013-14,E10000027,Somerset,LA,Cohort_5y,5964.0000000000000
2013-14,E10000027,Somerset,LA,DTaP_IPV_5y,92.6056338028169
2013-14,E10000027,Somerset,LA,DTaP_IPV_Hib_12m,95.5260398462076
2013-14,E10000027,Somerset,LA,DTaP_IPV_Hib_24m,97.0277078085642
2013-14,E10000027,Somerset,LA,DtaP_IPV_Hib_5y,97.4010731052985
2013-14,E10000027,Somerset,LA,Hib_MenC_24m,94.4248530646515
2013-14,E10000027,Somerset,LA,Hib_MenC_5y,91.5157612340711
2013-14,E10000027,Somerset,LA,MMR_24m,94.5256087321578
2013-14,E10000027,Somerset,LA,MMR1_5y,96.0093896713615
2013-14,E10000027,Somerset,LA,MMR2_5y,91.2977867203219
2013-14,E10000027,Somerset,LA,PCV_12m,95.8056623558196
2013-14,E10000027,Somerset,LA,PCV_24m,94.5591939546599
2013-14,E10000028,Staffordshire,LA,Cohort_12m,9142.5263443780600
2013-14,E10000028,Staffordshire,LA,Cohort_24m,9274.5891748003600
2013-14,E10000028,Staffordshire,LA,Cohort_5y,9474.6682056017200
2013-14,E10000028,Staffordshire,LA,DTaP_IPV_5y,92.8064164355639
2013-14,E10000028,Staffordshire,LA,DTaP_IPV_Hib_12m,97.3626451907629
2013-14,E10000028,Staffordshire,LA,DTaP_IPV_Hib_24m,98.0734586741382
2013-14,E10000028,Staffordshire,LA,DtaP_IPV_Hib_5y,98.1175217116013
2013-14,E10000028,Staffordshire,LA,Hib_MenC_24m,94.7544989878939
2013-14,E10000028,Staffordshire,LA,Hib_MenC_5y,95.6284657503248
2013-14,E10000028,Staffordshire,LA,MMR_24m,94.9879176791076
2013-14,E10000028,Staffordshire,LA,MMR1_5y,95.8004491866131
2013-14,E10000028,Staffordshire,LA,MMR2_5y,90.8226913533380
2013-14,E10000028,Staffordshire,LA,PCV_12m,97.2214685048907
2013-14,E10000028,Staffordshire,LA,PCV_24m,95.7986836020069
2013-14,E10000029,Suffolk,LA,Cohort_12m,8151.3581901969000
2013-14,E10000029,Suffolk,LA,Cohort_24m,8386.0211180124200
2013-14,E10000029,Suffolk,LA,Cohort_5y,8528.3804627249400
2013-14,E10000029,Suffolk,LA,DTaP_IPV_5y,92.2145324547707
2013-14,E10000029,Suffolk,LA,DTaP_IPV_Hib_12m,96.1349040760657
2013-14,E10000029,Suffolk,LA,DTaP_IPV_Hib_24m,97.2511288997598
2013-14,E10000029,Suffolk,LA,DtaP_IPV_Hib_5y,96.0149387799394
2013-14,E10000029,Suffolk,LA,Hib_MenC_24m,95.4683089145542
2013-14,E10000029,Suffolk,LA,Hib_MenC_5y,93.3775930358036
2013-14,E10000029,Suffolk,LA,MMR_24m,94.5381550614571
2013-14,E10000029,Suffolk,LA,MMR1_5y,94.3929839579930
2013-14,E10000029,Suffolk,LA,MMR2_5y,90.8214821825811
2013-14,E10000029,Suffolk,LA,PCV_12m,95.6244990310060
2013-14,E10000029,Suffolk,LA,PCV_24m,94.8899729170712
2013-14,E10000030,Surrey,LA,Cohort_12m,14906.5050814648000
2013-14,E10000030,Surrey,LA,Cohort_24m,15844.5503924647000
2013-14,E10000030,Surrey,LA,Cohort_5y,16249.6952839588000
2013-14,E10000030,Surrey,LA,DTaP_IPV_5y,75.2244124037173
2013-14,E10000030,Surrey,LA,DTaP_IPV_Hib_12m,85.4990559266407
2013-14,E10000030,Surrey,LA,DTaP_IPV_Hib_24m,87.8319419006794
2013-14,E10000030,Surrey,LA,DtaP_IPV_Hib_5y,88.2337072667178
2013-14,E10000030,Surrey,LA,Hib_MenC_24m,81.3094094938436
2013-14,E10000030,Surrey,LA,Hib_MenC_5y,82.0948567464132
2013-14,E10000030,Surrey,LA,MMR_24m,82.2192261459863
2013-14,E10000030,Surrey,LA,MMR1_5y,84.5322026067678
2013-14,E10000030,Surrey,LA,MMR2_5y,73.5482202282310
2013-14,E10000030,Surrey,LA,PCV_12m,85.1090831517738
2013-14,E10000030,Surrey,LA,PCV_24m,81.3474418740965
2013-14,E10000031,Warwickshire,LA,Cohort_12m,5973.0000000000000
2013-14,E10000031,Warwickshire,LA,Cohort_24m,6036.0000000000000
2013-14,E10000031,Warwickshire,LA,Cohort_5y,5780.0000000000000
2013-14,E10000031,Warwickshire,LA,DTaP_IPV_5y,97.4048442906575
2013-14,E10000031,Warwickshire,LA,DTaP_IPV_Hib_12m,97.7398292315419
2013-14,E10000031,Warwickshire,LA,DTaP_IPV_Hib_24m,98.5420808482439
2013-14,E10000031,Warwickshire,LA,DtaP_IPV_Hib_5y,98.5986159169550
2013-14,E10000031,Warwickshire,LA,Hib_MenC_24m,94.5162359178264
2013-14,E10000031,Warwickshire,LA,Hib_MenC_5y,94.2387543252595
2013-14,E10000031,Warwickshire,LA,MMR_24m,96.8687872763419
2013-14,E10000031,Warwickshire,LA,MMR1_5y,97.7162629757785
2013-14,E10000031,Warwickshire,LA,MMR2_5y,95.9342560553633
2013-14,E10000031,Warwickshire,LA,PCV_12m,97.4049891176963
2013-14,E10000031,Warwickshire,LA,PCV_24m,96.4546056991385
2013-14,E10000032,West Sussex,LA,Cohort_12m,9236.0000000000000
2013-14,E10000032,West Sussex,LA,Cohort_24m,9638.0000000000000
2013-14,E10000032,West Sussex,LA,Cohort_5y,9999.0000000000000
2013-14,E10000032,West Sussex,LA,DTaP_IPV_5y,88.1288128812881
2013-14,E10000032,West Sussex,LA,DTaP_IPV_Hib_12m,95.5175400606323
2013-14,E10000032,West Sussex,LA,DTaP_IPV_Hib_24m,96.4411703672961
2013-14,E10000032,West Sussex,LA,DtaP_IPV_Hib_5y,92.7192719271927
2013-14,E10000032,West Sussex,LA,Hib_MenC_24m,94.2519194853704
2013-14,E10000032,West Sussex,LA,Hib_MenC_5y,83.3283328332833
2013-14,E10000032,West Sussex,LA,MMR_24m,93.9406515874663
2013-14,E10000032,West Sussex,LA,MMR1_5y,93.0193019301930
2013-14,E10000032,West Sussex,LA,MMR2_5y,86.6986698669867
2013-14,E10000032,West Sussex,LA,PCV_12m,95.0519705500217
2013-14,E10000032,West Sussex,LA,PCV_24m,91.4193816144428
2013-14,E10000034,Worcestershire,LA,Cohort_12m,6537.0000000000000
2013-14,E10000034,Worcestershire,LA,Cohort_24m,6346.0000000000000
2013-14,E10000034,Worcestershire,LA,Cohort_5y,6372.0000000000000
2013-14,E10000034,Worcestershire,LA,DTaP_IPV_5y,92.0747018204645
2013-14,E10000034,Worcestershire,LA,DTaP_IPV_Hib_12m,96.3591861710265
2013-14,E10000034,Worcestershire,LA,DTaP_IPV_Hib_24m,97.4944847147810
2013-14,E10000034,Worcestershire,LA,DtaP_IPV_Hib_5y,96.2649089767734
2013-14,E10000034,Worcestershire,LA,Hib_MenC_24m,95.0835171761740
2013-14,E10000034,Worcestershire,LA,Hib_MenC_5y,88.9987445072191
2013-14,E10000034,Worcestershire,LA,MMR_24m,95.0992751339426
2013-14,E10000034,Worcestershire,LA,MMR1_5y,95.5743879472693
2013-14,E10000034,Worcestershire,LA,MMR2_5y,91.6195856873823
2013-14,E10000034,Worcestershire,LA,PCV_12m,95.7625822242619
2013-14,E10000034,Worcestershire,LA,PCV_24m,94.3744090765837
2013-14,E12000001,North East,Region,Cohort_12m,29911.0000000000000
2013-14,E12000001,North East,Region,Cohort_24m,30798.0000000000000
2013-14,E12000001,North East,Region,Cohort_5y,29984.0000000000000
2013-14,E12000001,North East,Region,DTaP_IPV_5y,93.6132604055496
2013-14,E12000001,North East,Region,DTaP_IPV_Hib_12m,96.4294072414831
2013-14,E12000001,North East,Region,DTaP_IPV_Hib_24m,97.9024611987791
2013-14,E12000001,North East,Region,DtaP_IPV_Hib_5y,97.8855389541089
2013-14,E12000001,North East,Region,Hib_MenC_24m,95.9705175660757
2013-14,E12000001,North East,Region,Hib_MenC_5y,95.2474653148346
2013-14,E12000001,North East,Region,MMR_24m,95.4997077732320
2013-14,E12000001,North East,Region,MMR1_5y,96.7482657417289
2013-14,E12000001,North East,Region,MMR2_5y,92.9162219850587
2013-14,E12000001,North East,Region,PCV_12m,96.4360937447762
2013-14,E12000001,North East,Region,PCV_24m,95.7269952594324
2013-14,E12000002,North West,Region,Cohort_12m,85833.0000000000000
2013-14,E12000002,North West,Region,Cohort_24m,86873.0288545614000
2013-14,E12000002,North West,Region,Cohort_5y,84903.5702614379000
2013-14,E12000002,North West,Region,DTaP_IPV_5y,91.4791742304346
2013-14,E12000002,North West,Region,DTaP_IPV_Hib_12m,95.7009541784628
2013-14,E12000002,North West,Region,DTaP_IPV_Hib_24m,97.2941270218772
2013-14,E12000002,North West,Region,DtaP_IPV_Hib_5y,96.7325958615606
2013-14,E12000002,North West,Region,Hib_MenC_24m,94.2857793154686
2013-14,E12000002,North West,Region,Hib_MenC_5y,92.8428577710757
2013-14,E12000002,North West,Region,MMR_24m,94.8397232711410
2013-14,E12000002,North West,Region,MMR1_5y,95.9769731078039
2013-14,E12000002,North West,Region,MMR2_5y,91.4578220562986
2013-14,E12000002,North West,Region,PCV_12m,95.3188167721040
2013-14,E12000002,North West,Region,PCV_24m,94.2100096825029
2013-14,E12000003,Yorkshire & the Humber,Region,Cohort_12m,66293.0000000000000
2013-14,E12000003,Yorkshire & the Humber,Region,Cohort_24m,67256.0000000000000
2013-14,E12000003,Yorkshire & the Humber,Region,Cohort_5y,66307.0000000000000
2013-14,E12000003,Yorkshire & the Humber,Region,DTaP_IPV_5y,92.2225406065725
2013-14,E12000003,Yorkshire & the Humber,Region,DTaP_IPV_Hib_12m,96.1096948395758
2013-14,E12000003,Yorkshire & the Humber,Region,DTaP_IPV_Hib_24m,97.3292127691347
2013-14,E12000003,Yorkshire & the Humber,Region,DtaP_IPV_Hib_5y,97.1511303482287
2013-14,E12000003,Yorkshire & the Humber,Region,Hib_MenC_24m,95.0264660402046
2013-14,E12000003,Yorkshire & the Humber,Region,Hib_MenC_5y,95.1166543502194
2013-14,E12000003,Yorkshire & the Humber,Region,MMR_24m,94.6602713387384
2013-14,E12000003,Yorkshire & the Humber,Region,MMR1_5y,95.9536700499193
2013-14,E12000003,Yorkshire & the Humber,Region,MMR2_5y,91.6750870948769
2013-14,E12000003,Yorkshire & the Humber,Region,PCV_12m,95.7642586698445
2013-14,E12000003,Yorkshire & the Humber,Region,PCV_24m,95.0101106221006
2013-14,E12000004,East Midlands,Region,Cohort_12m,54696.0000000000000
2013-14,E12000004,East Midlands,Region,Cohort_24m,55948.9711454386000
2013-14,E12000004,East Midlands,Region,Cohort_5y,55011.4297385620000
2013-14,E12000004,East Midlands,Region,DTaP_IPV_5y,92.2624903113569
2013-14,E12000004,East Midlands,Region,DTaP_IPV_Hib_12m,96.4549510019014
2013-14,E12000004,East Midlands,Region,DTaP_IPV_Hib_24m,97.7337520642741
2013-14,E12000004,East Midlands,Region,DtaP_IPV_Hib_5y,97.1618393622597
2013-14,E12000004,East Midlands,Region,Hib_MenC_24m,95.2780482610731
2013-14,E12000004,East Midlands,Region,Hib_MenC_5y,94.0769932095217
2013-14,E12000004,East Midlands,Region,MMR_24m,94.8858664929817
2013-14,E12000004,East Midlands,Region,MMR1_5y,95.6185350073566
2013-14,E12000004,East Midlands,Region,MMR2_5y,91.0738805171058
2013-14,E12000004,East Midlands,Region,PCV_12m,96.0655258154161
2013-14,E12000004,East Midlands,Region,PCV_24m,95.2276869687851
2013-14,E12000005,West Midlands,Region,Cohort_12m,72934.0000000000000
2013-14,E12000005,West Midlands,Region,Cohort_24m,73264.0000000000000
2013-14,E12000005,West Midlands,Region,Cohort_5y,70251.0000000000000
2013-14,E12000005,West Midlands,Region,DTaP_IPV_5y,90.8414115101564
2013-14,E12000005,West Midlands,Region,DTaP_IPV_Hib_12m,95.1750898072230
2013-14,E12000005,West Midlands,Region,DTaP_IPV_Hib_24m,96.5917776807163
2013-14,E12000005,West Midlands,Region,DtaP_IPV_Hib_5y,96.8142802237691
2013-14,E12000005,West Midlands,Region,Hib_MenC_24m,92.6880869185412
2013-14,E12000005,West Midlands,Region,Hib_MenC_5y,92.9581073579024
2013-14,E12000005,West Midlands,Region,MMR_24m,93.5684647302905
2013-14,E12000005,West Midlands,Region,MMR1_5y,95.4634097735264
2013-14,E12000005,West Midlands,Region,MMR2_5y,90.1026319910037
2013-14,E12000005,West Midlands,Region,PCV_12m,94.8419118655222
2013-14,E12000005,West Midlands,Region,PCV_24m,93.6872133653636
2013-14,E12000006,East of England,Region,Cohort_12m,74919.0000000000000
2013-14,E12000006,East of England,Region,Cohort_24m,75838.0000000000000
2013-14,E12000006,East of England,Region,Cohort_5y,76225.0000000000000
2013-14,E12000006,East of England,Region,DTaP_IPV_5y,91.2928829124303
2013-14,E12000006,East of England,Region,DTaP_IPV_Hib_12m,95.8261589182984
2013-14,E12000006,East of England,Region,DTaP_IPV_Hib_24m,96.9949102033281
2013-14,E12000006,East of England,Region,DtaP_IPV_Hib_5y,95.9842571334864
2013-14,E12000006,East of England,Region,Hib_MenC_24m,94.9603101347609
2013-14,E12000006,East of England,Region,Hib_MenC_5y,93.7723843883240
2013-14,E12000006,East of England,Region,MMR_24m,93.7063213692344
2013-14,E12000006,East of England,Region,MMR1_5y,93.9875368973434
2013-14,E12000006,East of England,Region,MMR2_5y,89.8970154148901
2013-14,E12000006,East of England,Region,PCV_12m,95.5258345680001
2013-14,E12000006,East of England,Region,PCV_24m,94.1150874231915
2013-14,E12000007,London,Region,Cohort_12m,132280.0000000000000
2013-14,E12000007,London,Region,Cohort_24m,131909.0000000000000
2013-14,E12000007,London,Region,Cohort_5y,126116.0000000000000
2013-14,E12000007,London,Region,DTaP_IPV_5y,79.2909557211395
2013-14,E12000007,London,Region,DTaP_IPV_Hib_12m,89.7618687632295
2013-14,E12000007,London,Region,DTaP_IPV_Hib_24m,93.0770455389701
2013-14,E12000007,London,Region,DtaP_IPV_Hib_5y,92.5441656887310
2013-14,E12000007,London,Region,Hib_MenC_24m,86.8060556899074
2013-14,E12000007,London,Region,Hib_MenC_5y,87.1634051190967
2013-14,E12000007,London,Region,MMR_24m,87.4640850889628
2013-14,E12000007,London,Region,MMR1_5y,90.6427416029687
2013-14,E12000007,London,Region,MMR2_5y,80.7026864156808
2013-14,E12000007,London,Region,PCV_12m,89.7202902933172
2013-14,E12000007,London,Region,PCV_24m,86.3132917390019
2013-14,E12000008,South East,Region,Cohort_12m,108159.0000000000000
2013-14,E12000008,South East,Region,Cohort_24m,112559.0916133380000
2013-14,E12000008,South East,Region,Cohort_5y,112135.6747503570000
2013-14,E12000008,South East,Region,DTaP_IPV_5y,87.3946361186574
2013-14,E12000008,South East,Region,DTaP_IPV_Hib_12m,93.5687275215192
2013-14,E12000008,South East,Region,DTaP_IPV_Hib_24m,95.2425019115666
2013-14,E12000008,South East,Region,DtaP_IPV_Hib_5y,94.1869391760348
2013-14,E12000008,South East,Region,Hib_MenC_24m,91.6773768825047
2013-14,E12000008,South East,Region,Hib_MenC_5y,90.2262362838740
2013-14,E12000008,South East,Region,MMR_24m,91.7887719845117
2013-14,E12000008,South East,Region,MMR1_5y,92.6191712841032
2013-14,E12000008,South East,Region,MMR2_5y,86.6299253751964
2013-14,E12000008,South East,Region,PCV_12m,93.2192420418088
2013-14,E12000008,South East,Region,PCV_24m,91.3866590333572
2013-14,E12000009,South West,Region,Cohort_12m,61132.0000000000000
2013-14,E12000009,South West,Region,Cohort_24m,62799.9083866622000
2013-14,E12000009,South West,Region,Cohort_5y,60991.3252496434000
2013-14,E12000009,South West,Region,DTaP_IPV_5y,91.7104766354487
2013-14,E12000009,South West,Region,DTaP_IPV_Hib_12m,96.0217234836092
2013-14,E12000009,South West,Region,DTaP_IPV_Hib_24m,97.4426660652924
2013-14,E12000009,South West,Region,DtaP_IPV_Hib_5y,96.9086013237448
2013-14,E12000009,South West,Region,Hib_MenC_24m,93.5395908612387
2013-14,E12000009,South West,Region,Hib_MenC_5y,93.1643982298271
2013-14,E12000009,South West,Region,MMR_24m,94.2077680861091
2013-14,E12000009,South West,Region,MMR1_5y,95.3231743931032
2013-14,E12000009,South West,Region,MMR2_5y,90.3963775489786
2013-14,E12000009,South West,Region,PCV_12m,95.7943466596872
2013-14,E12000009,South West,Region,PCV_24m,94.4253077109092
2013-14,E92000001,England,Country,Cohort_12m,686157.0000000000000
2013-14,E92000001,England,Country,Cohort_24m,697246.0000000000000
2013-14,E92000001,England,Country,Cohort_5y,681925.0000000000000
2013-14,E92000001,England,Country,DTaP_IPV_5y,88.7463071291534
2013-14,E92000001,England,Country,DTaP_IPV_Hib_12m,94.3372475887992
2013-14,E92000001,England,Country,DTaP_IPV_Hib_24m,96.1380307053513
2013-14,E92000001,England,Country,DtaP_IPV_Hib_5y,95.6009447358934
2013-14,E92000001,England,Country,Hib_MenC_24m,92.5119145251108
2013-14,E92000001,England,Country,Hib_MenC_5y,91.9317034129237
2013-14,E92000001,England,Country,MMR_24m,92.6542866482763
2013-14,E92000001,England,Country,MMR1_5y,94.1071619654618
2013-14,E92000001,England,Country,MMR2_5y,88.3151739736529
2013-14,E92000001,England,Country,PCV_12m,94.0736909583613
2013-14,E92000001,England,Country,PCV_24m,92.4387928908566
2013-14,K02000001,United Kingdom,UK,Cohort_12m,803282.0000000000000
2013-14,K02000001,United Kingdom,UK,Cohort_24m,816998.0000000000000
2013-14,K02000001,United Kingdom,UK,Cohort_5y,801938.0000000000000
2013-14,K02000001,United Kingdom,UK,DTaP_IPV_5y,89.4840666729212
2013-14,K02000001,United Kingdom,UK,DTaP_IPV_Hib_12m,94.7647277045919
2013-14,K02000001,United Kingdom,UK,DTaP_IPV_Hib_24m,96.4357317888171
2013-14,K02000001,United Kingdom,UK,DTaP_IPV_Hib_5y,95.9472883501899
2013-14,K02000001,United Kingdom,UK,Hib_MenC_24m,92.9778285870957
2013-14,K02000001,United Kingdom,UK,Hib_MenC_5y,92.4307116011462
2013-14,K02000001,United Kingdom,UK,MMR_24m,93.1427004717270
2013-14,K02000001,United Kingdom,UK,MMR1_5y,94.5709019899294
2013-14,K02000001,United Kingdom,UK,MMR2_5y,88.9844352057142
2013-14,K02000001,United Kingdom,UK,PCV_12m,94.5152511820257
2013-14,K02000001,United Kingdom,UK,PCV_24m,92.9106313601747
2013-14,N92000002,Northern Ireland,Country,Cohort_12m,24786.0000000000000
2013-14,N92000002,Northern Ireland,Country,Cohort_24m,25089.0000000000000
2013-14,N92000002,Northern Ireland,Country,Cohort_5y,25410.0000000000000
2013-14,N92000002,Northern Ireland,Country,DTaP_IPV_5y,93.3805588351043
2013-14,N92000002,Northern Ireland,Country,DTaP_IPV_Hib_12m,97.4824497700315
2013-14,N92000002,Northern Ireland,Country,DTaP_IPV_Hib_24m,98.6488102355614
2013-14,N92000002,Northern Ireland,Country,DTaP_IPV_Hib_5y,98.1778827233373
2013-14,N92000002,Northern Ireland,Country,Hib_MenC_24m,96.2214516321894
2013-14,N92000002,Northern Ireland,Country,Hib_MenC_5y,95.8717040535222
2013-14,N92000002,Northern Ireland,Country,MMR_24m,96.1616644744709
2013-14,N92000002,Northern Ireland,Country,MMR1_5y,97.4576938213302
2013-14,N92000002,Northern Ireland,Country,MMR2_5y,92.4163715072806
2013-14,N92000002,Northern Ireland,Country,PCV_12m,97.3614137012830
2013-14,N92000002,Northern Ireland,Country,PCV_24m,96.0381043485193
2013-14,S92000003,Scotland,Country,Cohort_12m,57701.0000000000000
2013-14,S92000003,Scotland,Country,Cohort_24m,59281.0000000000000
2013-14,S92000003,Scotland,Country,Cohort_5y,59517.0000000000000
2013-14,S92000003,Scotland,Country,DTaP_IPV_5y,93.9748307206344
2013-14,S92000003,Scotland,Country,DTaP_IPV_Hib_12m,97.5147744406509
2013-14,S92000003,Scotland,Country,DTaP_IPV_Hib_24m,98.2051584824817
2013-14,S92000003,Scotland,Country,DTaP_IPV_Hib_5y,98.2105952921014
2013-14,S92000003,Scotland,Country,Hib_MenC_24m,95.7018268922589
2013-14,S92000003,Scotland,Country,Hib_MenC_5y,95.8297629248786
2013-14,S92000003,Scotland,Country,MMR_24m,95.5786845700983
2013-14,S92000003,Scotland,Country,MMR1_5y,97.2831291899793
2013-14,S92000003,Scotland,Country,MMR2_5y,93.0255221197305
2013-14,S92000003,Scotland,Country,PCV_12m,97.5147744406509
2013-14,S92000003,Scotland,Country,PCV_24m,95.5466338287141
2013-14,W92000004,Wales,Country,Cohort_12m,34638.0000000000000
2013-14,W92000004,Wales,Country,Cohort_24m,35382.0000000000000
2013-14,W92000004,Wales,Country,Cohort_5y,35086.0000000000000
2013-14,W92000004,Wales,Country,DTaP_IPV_5y,93.2252180356837
2013-14,W92000004,Wales,Country,DTaP_IPV_Hib_12m,96.7001558981465
2013-14,W92000004,Wales,Country,DTaP_IPV_Hib_24m,97.7135266519699
2013-14,W92000004,Wales,Country,DTaP_IPV_Hib_5y,97.1869121586958
2013-14,W92000004,Wales,Country,Hib_MenC_24m,95.2659544401108
2013-14,W92000004,Wales,Country,Hib_MenC_5y,93.8436983412187
